imone,savivaldybe,adresas,tipas,kaina,data
Neste Lietuva,Vilniaus m. sav.,"Subačiaus g. 64, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Dariaus ir Girėno g. 17, Vilnius",Dyzelinas,2.009,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Architektų g. 130, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Justiniškių g. 14B, Vilnius",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Geležinio Vilko g. 37A, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Pilaitės pr. 27, Vilnius",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Žirnių g. 17, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"J. Tiškevičiaus g. 19, Vilnius",Dyzelinas,2.029,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Eišiškių pl. 82, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Gariūnų g. 55, Vilnius",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Panerių g. 42, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Geležinio Vilko g. 41, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Kauno m. sav.,"Pramonės pr. 6A, Kaunas",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Kauno m. sav.,"Jonavos g. 110, Kaunas",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Kauno m. sav.,"Veiverių g. 132D, Kaunas",Dyzelinas,2.044,2026-04-20
Neste Lietuva,Kauno m. sav.,"Žemaičių pl. 26, Kaunas",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Kauno m. sav.,"R. Kalantos g. 27, Kaunas",Dyzelinas,2.019,2026-04-20
Neste Lietuva,Kauno m. sav.,"Ateities pl. 50B, Kaunas",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Kauno m. sav.,"Taikos pr. 80A, Kaunas",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Kauno m. sav.,"Birželio 23-iosios g. 23A, Kaunas",Dyzelinas,2.019,2026-04-20
Neste Lietuva,Kauno m. sav.,"Islandijos pl. 191E, Kaunas",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Kauno m. sav.,"Raudondvario pl. 103, Kaunas",Dyzelinas,1.994,2026-04-20
Neste Lietuva,Kauno m. sav.,"Kuršių g. 1, Kaunas",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Kauno r. sav.,"Vijoklių g. 1C, Ramučių k.",Dyzelinas,2.009,2026-04-20
Neste Lietuva,Kauno m. sav.,"Tunelio g. 26, Kaunas",Dyzelinas,2.029,2026-04-20
Neste Lietuva,Kauno r. sav.,"Vakarų g. 14, Kumpių k.",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Kauno m. sav.,"Savanorių pr. 441C, Kaunas",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Kauno m. sav.,"Vakarinis aplinkkelis 18, Kaunas",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Kauno m. sav.,"Europos pr. 43, Kaunas",Dyzelinas,2.019,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Plieno g. 1, Klaipėda",Dyzelinas,1.969,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Šilutės pl. 30, Klaipėda",Dyzelinas,1.969,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Taikos pr. 60, Klaipėda",Dyzelinas,1.974,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Minijos g. 119, Klaipėda",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Artojo g. 2, Klaipėda",Dyzelinas,1.959,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Smiltelės g. 17, Klaipėda",Dyzelinas,1.969,2026-04-20
Neste Lietuva,Klaipėdos m. sav.,"Šilutės pl. 5C, Klaipėda",Dyzelinas,1.949,2026-04-20
Neste Lietuva,Klaipėdos r. sav.,"Vilniaus pl. 9, Jakų k.",Dyzelinas,2.029,2026-04-20
Neste Lietuva,Klaipėdos r. sav.,"Sendvario g. 2, Sudmantų k.",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Šiaulių m. sav.,"Gegužių g. 28, Šiauliai",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Šiaulių m. sav.,"Tilžės g. 72, Šiauliai",Dyzelinas,1.994,2026-04-20
Neste Lietuva,Šiaulių m. sav.,"Dubijos g. 18A, Šiauliai",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Panevėžio m. sav.,"Klaipėdos g. 81, Panevėžys",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Panevėžio m. sav.,"Ramygalos g. 145B, Panevėžys",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Panevėžio m. sav.,"Klaipėdos g. 66,  Panevėžys",Dyzelinas,1.974,2026-04-20
Neste Lietuva,Pasvalio r. sav.,"Ąžuolpamūšio g. 1A, Raubonių k..",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Panevėžio m. sav.,"Margirio g. 1B, Panevėžys",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Panevėžio m. sav.,"Klaipėdos g. 144B, Panevėžys",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Panevėžio r. sav.,"Panevėžio aplinkl. 7, Šilagalio k.",Dyzelinas,2.019,2026-04-20
Neste Lietuva,Panevėžio r. sav.,"Panevėžio aplinkl. 22, Šilagalio k.",Dyzelinas,2.004,2026-04-20
Neste Lietuva,Alytaus m. sav.,"Santaikos g. 34A, Alytus",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Alytaus m. sav.,"Ūdrijos g. 31, Alytus",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Marijampolės sav.,"Stoties g. 4C, Marijampolė",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Marijampolės sav.,"Vilkaviškio g. 61D, Marijampolė",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Kalvarijos sav.,"Europos g. 1, Salaperaugio k.",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Kalvarijos sav.,"Europos g. 6, N.Valios k.",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Mažeikių r. sav.,"M. Daukšos g. 29, Mažeikiai",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Šilalės r. sav.,"Katyčių k., Šilalės r.",Dyzelinas,2.039,2026-04-20
Neste Lietuva,Kėdainių r. sav.,"J. Basanavičiaus g. 91E, Kėdainiai",Dyzelinas,2.009,2026-04-20
Neste Lietuva,Ukmergės r. sav.,"Kauno g. 45B, Ukmergė",Dyzelinas,1.959,2026-04-20
Neste Lietuva,Utenos r. sav.,"J. Basanavičiaus g. 129, Utena",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Utenos r. sav.,"Kupiškio g. 12, Utena",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Molėtų r. sav.,"Aplinkkelio g. 165, Molėtai",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Švenčionių r. sav.,"Vilniaus g. 94, Pabradė",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Jonavos r. sav.,"Plento g. 7, Gudžionių k.",Dyzelinas,2.014,2026-04-20
Neste Lietuva,Radviliškio r. sav.,"Versmės g. 2, Radviliškis",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Raseinių r. sav.,"Pušyno g. 11, Ylių k.",Dyzelinas,2.059,2026-04-20
Neste Lietuva,Tauragės r. sav.,"Dariaus ir Girėno g. 130A, Tauragė",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Elektrėnų sav.,"Sabališkių g. 1U, Elektrėnai",Dyzelinas,2.069,2026-04-20
Neste Lietuva,Telšių r. sav.,"Šiaulių pl. 1A, Gaudikaičių k.",Dyzelinas,2.029,2026-04-20
Orlen,Alytaus m. sav.,"Kauno g. 73, Alytus",Dyzelinas,2.029,2026-04-20
Orlen,Elektrėnų sav.,"​Žilvičių g. 1 A, Kakliniškių k.",Dyzelinas,2.119,2026-04-20
Orlen,Prienų r. sav.,"Alytaus g. 2, ​Verbyliškių k.",Dyzelinas,2.079,2026-04-20
Orlen,Kaišiadorių r. sav.,Žiežmarių k.,Dyzelinas,2.119,2026-04-20
Orlen,Kauno r. sav.,Biruliškių k.,Dyzelinas,2.059,2026-04-20
Orlen,Kauno r. sav.,"Beržų g. 2N, Ringaudai",Dyzelinas,2.079,2026-04-20
Orlen,Kauno m. sav.,"Kalvarijos g. 138, Kaunas",Dyzelinas,2.079,2026-04-20
Orlen,Kauno m. sav.,"Pramonės pr. 37, Kaunas",Dyzelinas,2.059,2026-04-20
Orlen,Kauno m. sav.,"Varnių g. 50, Kaunas",Dyzelinas,2.039,2026-04-20
Orlen,Kauno m. sav.,"Veiverių g. 148 B, Kaunas",Dyzelinas,2.059,2026-04-20
Orlen,Klaipėdos m. sav.,"Minijos g. 44, Klaipėda",Dyzelinas,2.059,2026-04-20
Orlen,Klaipėdos m. sav.,"Šilutės pl. 26 A, Klaipėda",Dyzelinas,1.999,2026-04-20
Orlen,Klaipėdos m. sav.,"Šilutės pl. 94, Klaipėda",Dyzelinas,2.059,2026-04-20
Orlen,Klaipėdos r. sav.,"Vilniaus pl. 13, Jakų k.",Dyzelinas,2.119,2026-04-20
Orlen,Raseinių r. sav.,Pikelių k. 6,Dyzelinas,2.149,2026-04-20
Orlen,Raseinių r. sav.,Pikelių k. 8,Dyzelinas,2.149,2026-04-20
Orlen,Marijampolės sav.,Aleksandravo k.,Dyzelinas,1.999,2026-04-20
Orlen,Mažeikių r. sav.,"​Skuodo g. 14, Mažeikiai",Dyzelinas,2.029,2026-04-20
Orlen,Mažeikių r. sav.,"Žemaitijos g. 42, Mažeikiai",Dyzelinas,2.029,2026-04-20
Orlen,Kretingos r. sav.,Vilimiškės k.,Dyzelinas,2.119,2026-04-20
Orlen,Panevėžio m. sav.,"Klaipėdos g. 162 D, Panevėžys",Dyzelinas,2.059,2026-04-20
Orlen,Panevėžio m. sav.,"Senamiesčio g. 115, Panevėžys",Dyzelinas,2.019,2026-04-20
Orlen,Panevėžio r. sav.,"Šiaulių g. 50, Nausodės k.",Dyzelinas,2.119,2026-04-20
Orlen,Šiaulių m. sav.,"Serbentų g. 82, Šiauliai",Dyzelinas,2.049,2026-04-20
Orlen,Tauragės r. sav.,"Gedimino g. 46, Tauragė",Dyzelinas,2.039,2026-04-20
Orlen,Telšių r. sav.,"​Plungės g. 33 D, Telšiai",Dyzelinas,2.039,2026-04-20
Orlen,Vilniaus m. sav.,"Juodasis kl. 32, Vilnius",Dyzelinas,2.079,2026-04-20
Orlen,Vilniaus m. sav.,"O. ​Milašiaus g. 31, Vilnius",Dyzelinas,2.079,2026-04-20
Orlen,Vilniaus m. sav.,"Ukmergės g. 319, Vilnius",Dyzelinas,2.069,2026-04-20
Orlen,Vilniaus m. sav.,"Žirmūnų g. 1T, Vilnius",Dyzelinas,2.069,2026-04-20
Tomega,Druskininkų sav.,"Gardino g. 98, Druskininkai",Dyzelinas,2.1,2026-04-20
Tomega,Šalčininkų r. sav.,Tartoko k.,Dyzelinas,2.209,2026-04-20
Tomega,Šalčininkų r. sav.,Dumblės k.,Dyzelinas,2.219,2026-04-20
Trevena,Klaipėdos r. sav.,"Kretingos pl. 1, Gargždai",Dyzelinas,2.06,2026-04-20
Trevena,Klaipėdos r. sav.,"Klaipėdos g. 39, Gargždai",Dyzelinas,2.06,2026-04-20
Trevena,Šilutės r. sav.,"Tilžės g. 21, Saugų k.",Dyzelinas,2.03,2026-04-20
Trevena,Klaipėdos r. sav.,"Šv. Kristoforo g. 4, Dituvos k.",Dyzelinas,2.03,2026-04-20
Trevena,Rietavo sav.,"Lėgų k. 1, Rietavas",Dyzelinas,2.06,2026-04-20
Trevena,Kretingos r. sav.,"Laisvės g. 15, Darbėnai",Dyzelinas,2.08,2026-04-20
Trevena,Kretingos r. sav.,"Vilniaus g. 29B, Kretinga",Dyzelinas,2.08,2026-04-20
Trevena,Klaipėdos r. sav.,"Veiviržėnų g. 29, Pyktiškės k.",Dyzelinas,2.06,2026-04-20
Trevena,Šilutės r. sav.,"Liepų g. 4, Žemaitkiemio k.",Dyzelinas,2.03,2026-04-20
Trevena,Rietavo sav.,"Kvėdarnos g. 2, Vatušių k.",Dyzelinas,2.06,2026-04-20
Trevena,Klaipėdos m. sav.,"Kretingos g. 28A, Klaipėda",Dyzelinas,2.03,2026-04-20
Trevena,Klaipėdos m. sav.,"Minijos g. 152A, Klaipėda",Dyzelinas,2.03,2026-04-20
Viada,Alytaus r. sav.,"Daugų k., Neveiglo g. 25",Dyzelinas,2.099,2026-04-20
Viada,Alytaus m. sav.,"Alytus, Naujoji g. 27",Dyzelinas,2.069,2026-04-20
Viada,Alytaus m. sav.,"Alytus, Ulonų g. 33B",Dyzelinas,2.069,2026-04-20
Viada,Anykščių r. sav.,"Anykščiai, A. Vienuolio g. 34",Dyzelinas,1.999,2026-04-20
Viada,Anykščių r. sav.,"Anykščiai, Piliakalnio g. 9",Dyzelinas,1.999,2026-04-20
Viada,Biržų r. sav.,"Biržai, Parodos g. 2",Dyzelinas,2.099,2026-04-20
Viada,Biržų r. sav.,"Biržai, Pasvalio g. 1B",Dyzelinas,2.099,2026-04-20
Viada,Elektrėnų sav.,"Elektrėnai, Elektrinės g. 6",Dyzelinas,2.099,2026-04-20
Viada,Ignalinos r. sav.,"Ignalina, Turistų g. 28A",Dyzelinas,2.099,2026-04-20
Viada,Jonavos r. sav.,"Jonava, Darbininkų g. 4D",Dyzelinas,2.089,2026-04-20
Viada,Joniškio r. sav.,"Joniškis, Vilniaus g. 51",Dyzelinas,2.089,2026-04-20
Viada,Kaišiadorių r. sav.,"Kaišiadorys, Gedimino g. 135",Dyzelinas,2.099,2026-04-20
Viada,Kalvarijos sav.,"Kalvarija, Dariaus ir Girėno g. 81",Dyzelinas,2.099,2026-04-20
Viada,Kalvarijos sav.,"Pelucmurgių k., Muitinės g. 35",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, A. Juozapavičiaus pr. 90",Dyzelinas,2.089,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Ateities pl. 105",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Ateities pl. 37A",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Baltijos g. 90B",Dyzelinas,2.019,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Biruliškių g. 18A",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Didžioji g. 84",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Islandijos pl. 61A",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, K. Baršausko g. 64",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Karaliaus Mindaugo pr. 54",Dyzelinas,2.089,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Marijampolės pl. 29",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Miežėnų g. 18",Dyzelinas,2.019,2026-04-20
Viada,Kauno m. sav.,"Kaunas, P. Lukšio g. 66A",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Pramonės pr. 44",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Raudondvario pl. 288",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Statybininkų g. 3A",Dyzelinas,2.099,2026-04-20
Viada,Kauno m. sav.,"Kaunas, T. Masiulio g. 22B",Dyzelinas,2.079,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Veiverių g. 117",Dyzelinas,2.089,2026-04-20
Viada,Kauno m. sav.,"Kaunas, Veiverių g. 124B",Dyzelinas,2.089,2026-04-20
Viada,Kauno r. sav.,"Giraitės k., Automagistralės g. 4",Dyzelinas,2.099,2026-04-20
Viada,Kauno r. sav.,"Ilgakiemio k., Prienų g. 22",Dyzelinas,2.099,2026-04-20
Viada,Kauno r. sav.,"Kampiškių k., Baltijos g. 41",Dyzelinas,2.099,2026-04-20
Viada,Kauno r. sav.,"Kumpių k., Verslo g. 13A",Dyzelinas,2.099,2026-04-20
Viada,Kauno r. sav.,Margavos k.,Dyzelinas,2.099,2026-04-20
Viada,Kauno r. sav.,"Zapyškis, Vytauto g. 20A",Dyzelinas,2.099,2026-04-20
Viada,Kazlų Rūdos sav.,Ąžuolų Būdos k.,Dyzelinas,2.099,2026-04-20
Viada,Kėdainių r. sav.,"Dotnuva, Tilto g. 2A",Dyzelinas,2.099,2026-04-20
Viada,Kėdainių r. sav.,"Gudžiūnų k., Baisogalos g. 5",Dyzelinas,2.099,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Liepojos g. 242",Dyzelinas,2.059,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Nemuno g. 139",Dyzelinas,2.039,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Priestočio g. 28",Dyzelinas,2.039,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Šilutės pl. 52",Dyzelinas,2.059,2026-04-20
Viada,Klaipėdos m. sav.,"Klaipėda, Taikos pr. 70A-1",Dyzelinas,2.039,2026-04-20
Viada,Klaipėdos r. sav.,"Gargždai, Vilniaus pl. 65",Dyzelinas,2.099,2026-04-20
Viada,Klaipėdos r. sav.,"Kretingalė, Klaipėdos g. 1A",Dyzelinas,2.099,2026-04-20
Viada,Klaipėdos r. sav.,"Sudmantų k., Vilniaus pl. 6",Dyzelinas,2.099,2026-04-20
Viada,Kretingos r. sav.,"Kretinga, Vytauto g. 163",Dyzelinas,2.099,2026-04-20
Viada,Kretingos r. sav.,Kretingsodžio k.,Dyzelinas,2.099,2026-04-20
Viada,Kupiškio r. sav.,Kerelių k. 1A,Dyzelinas,2.099,2026-04-20
Viada,Kupiškio r. sav.,"Kupiškis, Pergalės g. 15",Dyzelinas,2.099,2026-04-20
Viada,Lazdijų r. sav.,"Lazdijai, Turistų g. 32",Dyzelinas,2.079,2026-04-20
Viada,Marijampolės sav.,"Marijampolė, Geležinkelio g. 5",Dyzelinas,2.029,2026-04-20
Viada,Marijampolės sav.,"Marijampolė, J. Ambrazevičiaus-Brazaičio g. 2",Dyzelinas,2.029,2026-04-20
Viada,Mažeikių r. sav.,"Mažeikiai, Montuotojų g. 2A",Dyzelinas,2.039,2026-04-20
Viada,Mažeikių r. sav.,"Mažeikiai, Žemaitijos g. 75",Dyzelinas,2.039,2026-04-20
Viada,Molėtų r. sav.,"Molėtai, Vilniaus g. 101",Dyzelinas,2.059,2026-04-20
Viada,Molėtų r. sav.,"Gojaus k., Utenos g. 16",Dyzelinas,2.059,2026-04-20
Viada,Pakruojo r. sav.,"Pakruojis, Vytauto Didžiojo g. 98",Dyzelinas,2.059,2026-04-20
Viada,Panevėžio r. sav.,"Krekenava, Tilto g. 35",Dyzelinas,2.099,2026-04-20
Viada,Panevėžio r. sav.,"Ramygala, Vienkiemio g. 1B",Dyzelinas,2.099,2026-04-20
Viada,Panevėžio r. sav.,"Šilagalio k., Panevėžio aplinkl. 5",Dyzelinas,2.039,2026-04-20
Viada,Panevėžio r. sav.,"Tičkūnų k., Tičkūnų g. 31",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, J. Janonio g. 28A",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Navadolio g. 31",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Pušaloto g. 193A",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Ramygalos g. 155",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Ramygalos g. 186G",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Senamiesčio g. 116A",Dyzelinas,2.049,2026-04-20
Viada,Panevėžio m. sav.,"Panevėžys, Venslaviškio g. 16",Dyzelinas,2.049,2026-04-20
Viada,Pasvalio r. sav.,Brazdigalos k. 1,Dyzelinas,2.099,2026-04-20
Viada,Pasvalio r. sav.,"Pasvalys, Vilniaus g. 50",Dyzelinas,2.059,2026-04-20
Viada,Plungės r. sav.,"Plungė, J. Tumo-Vaižganto g. 102",Dyzelinas,2.099,2026-04-20
Viada,Plungės r. sav.,"Plungė, Žaltakalnio g. 10",Dyzelinas,2.099,2026-04-20
Viada,Prienų r. sav.,Grigaliūnų k. 11,Dyzelinas,2.099,2026-04-20
Viada,Prienų r. sav.,"Mačiūnų k., Kauno pl. 40",Dyzelinas,2.099,2026-04-20
Viada,Raseinių r. sav.,Vejukų k. 5,Dyzelinas,2.099,2026-04-20
Viada,Rokiškio r. sav.,"Rokiškis, Panevėžio g. 5",Dyzelinas,2.099,2026-04-20
Viada,Rokiškio r. sav.,"Rokiškis, Žemaitės g. 2C",Dyzelinas,2.099,2026-04-20
Viada,Skuodo r. sav.,"Skuodas, Vilniaus g. 50",Dyzelinas,2.099,2026-04-20
Viada,Šalčininkų r. sav.,"Jašiūnai, Lydos g. 13",Dyzelinas,2.099,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Dubijos g. 1C",Dyzelinas,2.019,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Gegužių g. 26",Dyzelinas,2.069,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, J. Basanavičiaus g. 122A",Dyzelinas,2.069,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Tilžės g. 274",Dyzelinas,2.069,2026-04-20
Viada,Šiaulių m. sav.,"Šiauliai, Užmiesčio g. 2",Dyzelinas,2.079,2026-04-20
Viada,Šiaulių r. sav.,"Aukštelkės k., Ilgoji g. 1",Dyzelinas,2.099,2026-04-20
Viada,Šiaulių r. sav.,"Kuršėnai, Vilniaus g. 38A",Dyzelinas,2.099,2026-04-20
Viada,Šiaulių r. sav.,"Kužiai, Draugystės g. 2",Dyzelinas,2.099,2026-04-20
Viada,Šilalės r. sav.,Kuodaičių k.,Dyzelinas,2.099,2026-04-20
Viada,Šilutės r. sav.,"Šilutė, Tilžės g. 59",Dyzelinas,2.089,2026-04-20
Viada,Širvintų r. sav.,"Širvintos, Plento g. 4",Dyzelinas,1.999,2026-04-20
Viada,Švenčionių r. sav.,"Švenčionys, Vilniaus g. 50A",Dyzelinas,2.099,2026-04-20
Viada,Švenčionių r. sav.,"Kaltanėnai, Utenos g. 1",Dyzelinas,2.099,2026-04-20
Viada,Švenčionių r. sav.,"Pabradė, Vilniaus g. 116B",Dyzelinas,2.099,2026-04-20
Viada,Švenčionių r. sav.,"Švenčionėliai, Žemutinė g. 51A",Dyzelinas,2.099,2026-04-20
Viada,Tauragės r. sav.,"Tauragė, Dariaus ir Girėno g. 138A",Dyzelinas,2.029,2026-04-20
Viada,Tauragės r. sav.,"Tauragė, Pramonės g. 1",Dyzelinas,2.029,2026-04-20
Viada,Telšių r. sav.,"Telšiai, Pramonės g. 2A",Dyzelinas,2.089,2026-04-20
Viada,Trakų r. sav.,"Aukštųjų Semeniukų k., Logistikos g. 9",Dyzelinas,2.099,2026-04-20
Viada,Ukmergės r. sav.,"Ukmergė, Žiedo g. 15",Dyzelinas,1.999,2026-04-20
Viada,Ukmergės r. sav.,"Dukstynos k., Vytauto g. 131",Dyzelinas,2.099,2026-04-20
Viada,Ukmergės r. sav.,"Šventupės k., Beržų g. 13",Dyzelinas,2.099,2026-04-20
Viada,Utenos r. sav.,"Utena, Metalo g. 8",Dyzelinas,2.059,2026-04-20
Viada,Utenos r. sav.,"Utena, Pramonės g. 23",Dyzelinas,2.059,2026-04-20
Viada,Utenos r. sav.,"Gedimino k., Vyturio g. 2",Dyzelinas,2.059,2026-04-20
Viada,Varėnos r. sav.,"Valkininkai, Vilniaus g. 6",Dyzelinas,2.099,2026-04-20
Viada,Elektrėnų sav.,"Vievis, Kauno g. 26A",Dyzelinas,2.099,2026-04-20
Viada,Vilkaviškio r. sav.,"Vilkaviškis, Vytauto g. 105",Dyzelinas,2.099,2026-04-20
Viada,Vilniaus r. sav.,"Avižienių k., Ožiarūčių g. 1a",Dyzelinas,2.069,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Ateities g. 17B",Dyzelinas,2.019,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Dariaus ir Girėno g. 30A",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Gariūnų g. 16A",Dyzelinas,2.019,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Grigiškės, Kovo 11-osios g. 75",Dyzelinas,2.099,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Justiniškių g. 12",Dyzelinas,2.039,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Kirtimų g. 29",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Laisvės pr. 8",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Liepkalnio g. 128A",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Naugarduko g. 74",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Nemenčinės pl. 5",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Olandų g. 57",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Ozo g. 12",Dyzelinas,2.079,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Pilaitės pr. 13",Dyzelinas,2.059,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Pilaitės pr. 28",Dyzelinas,2.059,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Saltoniškių g. 12",Dyzelinas,2.059,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Sodų g. 22",Dyzelinas,2.059,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Verkių g. 52",Dyzelinas,2.049,2026-04-20
Viada,Vilniaus m. sav.,"Vilnius, Vilkpėdės g. 2",Dyzelinas,2.039,2026-04-20
Viada,Visagino sav.,"Visaginas, Statybininkų g. 1",Dyzelinas,2.059,2026-04-20
Viada,Visagino sav.,"Visaginas, Taikos pr. 23B",Dyzelinas,2.059,2026-04-20
Viada,Zarasų r. sav.,Juodalaukių k. 2,Dyzelinas,2.099,2026-04-20
Autograndas,Visagino sav.,Taikos pr. 47,Dyzelinas,1.998,2026-04-20
Nostrada (RV Transport),Kalvarijos sav.,Kazlavo km. 4 Kalvarijos sav.,Dyzelinas,1.99,2026-04-20
Utentra,Utenos r. sav.,"Utena, Pramonės g. 16",Dyzelinas,1.939,2026-04-20
Skulas,Alytaus r. sav.,"Simnas, Alytaus g. 48",Dyzelinas,2.05,2026-04-20
Skulas,Alytaus r. sav.,"Likiškėlių k., Kalninės g. 5",Dyzelinas,2.03,2026-04-20
Skulas,Kauno m. sav.,"Kaunas, Ašigalio g. 1 A",Dyzelinas,1.999,2026-04-20
Skulas,Kauno m. sav.,"Kaunas, Marvelės g. 106 D",Dyzelinas,2.009,2026-04-20
Skulas,Kauno r. sav.,"Virbališkių k., Verslo g. 2",Dyzelinas,2.01,2026-04-20
Skulas,Pasvalio r. sav.,"Pasvalys, Mūšos g. 2 E",Dyzelinas,1.98,2026-04-20
