imone,savivaldybe,adresas,tipas,kaina,data
Viada,Panevėžio m. sav.,"Panevėžys, Ramygalos g. 155",Dyzelinas,2.349,2026-04-08
Viada,Panevėžio m. sav.,"Panevėžys, Ramygalos g. 186G",Dyzelinas,2.349,2026-04-08
Viada,Panevėžio m. sav.,"Panevėžys, Senamiesčio g. 116A",Dyzelinas,2.329,2026-04-08
Viada,Panevėžio m. sav.,"Panevėžys, Venslaviškio g. 16",Dyzelinas,2.349,2026-04-08
Viada,Pasvalio r. sav.,Brazdigalos k. 1,Dyzelinas,2.359,2026-04-08
Viada,Pasvalio r. sav.,"Pasvalys, Vilniaus g. 50",Dyzelinas,2.359,2026-04-08
Viada,Plungės r. sav.,"Plungė, J. Tumo-Vaižganto g. 102",Dyzelinas,2.299,2026-04-08
Viada,Plungės r. sav.,"Plungė, Žaltakalnio g. 10",Dyzelinas,2.349,2026-04-08
Viada,Prienų r. sav.,Grigaliūnų k. 11,Dyzelinas,2.359,2026-04-08
Viada,Prienų r. sav.,"Mačiūnų k., Kauno pl. 40",Dyzelinas,2.359,2026-04-08
Viada,Raseinių r. sav.,Vejukų k. 5,Dyzelinas,2.359,2026-04-08
Viada,Rokiškio r. sav.,"Rokiškis, Panevėžio g. 5",Dyzelinas,2.359,2026-04-08
Viada,Rokiškio r. sav.,"Rokiškis, Žemaitės g. 2C",Dyzelinas,2.359,2026-04-08
Viada,Skuodo r. sav.,"Skuodas, Vilniaus g. 50",Dyzelinas,2.299,2026-04-08
Viada,Šalčininkų r. sav.,"Jašiūnai, Lydos g. 13",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių m. sav.,"Šiauliai, Dubijos g. 1C",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių m. sav.,"Šiauliai, Gegužių g. 26",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių m. sav.,"Šiauliai, J. Basanavičiaus g. 122A",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių m. sav.,"Šiauliai, Tilžės g. 274",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių m. sav.,"Šiauliai, Užmiesčio g. 2",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių r. sav.,"Aukštelkės k., Ilgoji g. 1",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių r. sav.,"Kuršėnai, Vilniaus g. 38A",Dyzelinas,2.359,2026-04-08
Viada,Šiaulių r. sav.,"Kužiai, Draugystės g. 2",Dyzelinas,2.359,2026-04-08
Viada,Šilalės r. sav.,Kuodaičių k.,Dyzelinas,2.359,2026-04-08
Viada,Šilutės r. sav.,"Šilutė, Tilžės g. 59",Dyzelinas,2.349,2026-04-08
Viada,Širvintų r. sav.,"Širvintos, Plento g. 4",Dyzelinas,2.349,2026-04-08
Viada,Švenčionių r. sav.,"Švenčionys, Vilniaus g. 50A",Dyzelinas,2.359,2026-04-08
Viada,Švenčionių r. sav.,"Kaltanėnai, Utenos g. 1",Dyzelinas,2.359,2026-04-08
Viada,Švenčionių r. sav.,"Pabradė, Vilniaus g. 116B",Dyzelinas,2.359,2026-04-08
Viada,Švenčionių r. sav.,"Švenčionėliai, Žemutinė g. 51A",Dyzelinas,2.359,2026-04-08
Viada,Tauragės r. sav.,"Tauragė, Dariaus ir Girėno g. 138A",Dyzelinas,2.359,2026-04-08
Viada,Tauragės r. sav.,"Tauragė, Pramonės g. 1",Dyzelinas,2.359,2026-04-08
Viada,Telšių r. sav.,"Telšiai, Pramonės g. 2A",Dyzelinas,2.349,2026-04-08
Viada,Trakų r. sav.,"Aukštųjų Semeniukų k., Logistikos g. 9",Dyzelinas,2.359,2026-04-08
Viada,Ukmergės r. sav.,"Ukmergė, Žiedo g. 15",Dyzelinas,2.359,2026-04-08
Viada,Ukmergės r. sav.,"Dukstynos k., Vytauto g. 131",Dyzelinas,2.359,2026-04-08
Viada,Ukmergės r. sav.,"Šventupės k., Beržų g. 13",Dyzelinas,2.359,2026-04-08
Viada,Utenos r. sav.,"Utena, Metalo g. 8",Dyzelinas,2.349,2026-04-08
Viada,Utenos r. sav.,"Utena, Pramonės g. 23",Dyzelinas,2.349,2026-04-08
Viada,Utenos r. sav.,"Gedimino k., Vyturio g. 2",Dyzelinas,2.349,2026-04-08
Viada,Varėnos r. sav.,"Valkininkai, Vilniaus g. 6",Dyzelinas,2.359,2026-04-08
Viada,Elektrėnų sav.,"Vievis, Kauno g. 26A",Dyzelinas,2.359,2026-04-08
Viada,Vilkaviškio r. sav.,"Vilkaviškis, Vytauto g. 105",Dyzelinas,2.279,2026-04-08
Viada,Vilniaus r. sav.,"Avižienių k., Ožiarūčių g. 1a",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Ateities g. 17B",Dyzelinas,2.349,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Dariaus ir Girėno g. 30A",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Gariūnų g. 16A",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Grigiškės, Kovo 11-osios g. 75",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Justiniškių g. 12",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Kirtimų g. 29",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Laisvės pr. 8",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Liepkalnio g. 128A",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Naugarduko g. 74",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Nemenčinės pl. 5",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Olandų g. 57",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Ozo g. 12",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Pilaitės pr. 13",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Pilaitės pr. 28",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Saltoniškių g. 12",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Sodų g. 22",Dyzelinas,2.359,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Verkių g. 52",Dyzelinas,2.339,2026-04-08
Viada,Vilniaus m. sav.,"Vilnius, Vilkpėdės g. 2",Dyzelinas,2.359,2026-04-08
Viada,Visagino sav.,"Visaginas, Statybininkų g. 1",Dyzelinas,2.359,2026-04-08
Viada,Visagino sav.,"Visaginas, Taikos pr. 23B",Dyzelinas,2.359,2026-04-08
Viada,Zarasų r. sav.,Juodalaukių k. 2,Dyzelinas,2.359,2026-04-08
Autograndas,Visagino sav.,Taikos pr. 48,Dyzelinas,2.098,2026-04-08
Nostrada,Kalvarijos sav.,Kazlavo km. 4 Kalvarijos sav.,Dyzelinas,2.34,2026-04-08
Utentra,Utenos r. sav.,"Utena, Pramonės g. 16",Dyzelinas,2.179,2026-04-08
Skulas,Alytaus r. sav.,"Simnas, Alytaus g. 48",Dyzelinas,2.24,2026-04-08
Skulas,Alytaus r. sav.,"Likiškėlių k., Kalninės g. 5",Dyzelinas,2.23,2026-04-08
Skulas,Kauno m. sav.,"Kaunas, Ašigalio g. 1 A",Dyzelinas,2.189,2026-04-08
Skulas,Kauno m. sav.,"Kaunas, Marvelės g. 106 D",Dyzelinas,2.189,2026-04-08
Skulas,Kauno r. sav.,"Virbališkių k., Verslo g. 2",Dyzelinas,2.19,2026-04-08
Skulas,Pasvalio r. sav.,"Pasvalys, Mūšos g. 2 E",Dyzelinas,2.19,2026-04-08
Skulas,Vilniaus m. sav.,"Vilnius, J.Kazlausko g. 34",Dyzelinas,2.289,2026-04-08
Deliuvis,Panevėžio m. sav.,"Pušaloto g. 140, Panevėžys",Dyzelinas,2.159,2026-04-08
Deliuvis,Panevėžio m. sav.,"G.Petkevičaitės-Bitės 35C, Panevėžys",Dyzelinas,2.159,2026-04-08
Deliuvis,Panevėžio m. sav.,"S.Kerbedžio 2, Panevėžys",Dyzelinas,2.159,2026-04-08
Velseka,Kupiškio r. sav.,"Panevėžio g. 5, Kupiškis",Dyzelinas,2.179,2026-04-08
Pakelės namai,Pasvalio r. sav.,"Liepų g. 4, Škilinpamūšio k.",Dyzelinas,2.29,2026-04-08
Pakelės namai,Pasvalio r. sav.,"Pasienio g. 10, Škilinpamūšio k,",Dyzelinas,2.29,2026-04-08
Tumasa,Mažeikių r. sav.,"Židikai, Mažeikiu g. 10",Dyzelinas,2.1,2026-04-08
Madalva,Tauragės r. sav.,"Žygaičių k., Žygaičių g.2",Dyzelinas,2.16,2026-04-08
Boost Petrol,Šiaulių r. sav.,"Ginkūnų k., Aušros g. 26",Dyzelinas,2.219,2026-04-08
Boost Petrol,Kelmės r. sav.,"Kęstučio g. 1B, Kelmė",Dyzelinas,2.199,2026-04-08
Boost Petrol,Kelmės r. sav.,"Kuršukų k., Plento g. 1",Dyzelinas,2.259,2026-04-08
Boost Petrol,Kauno m. sav.,"Marvelės g. 132, Kaunas",Dyzelinas,2.259,2026-04-08
Boost Petrol,Elektrėnų sav.,Dubijos g. 36,Dyzelinas,2.299,2026-04-08
Boost Petrol,Molėtų r. sav.,Smėlinkos k.,Dyzelinas,2.16,2026-04-08
Boost Petrol,Utenos r. sav.,"Zarasų g. 9, Utena",Dyzelinas,2.169,2026-04-08
Boost Petrol,Kelmės r. sav.,"Maironių k., Kuršių g. 2",Dyzelinas,2.16,2026-04-08
Stateta,Marijampolės sav.,Kantališkių k.,Dyzelinas,2.239,2026-04-08
Stateta,Vilniaus m. sav.,"Ukmergės g. 246, Vilnius",Dyzelinas,2.239,2026-04-08
Stateta,Alytaus r. sav.,Alytaus k.,Dyzelinas,2.239,2026-04-08
Stateta,Alytaus r. sav.,"Kauno g.1, Miklusėnai",Dyzelinas,2.239,2026-04-08
Stateta,Alytaus r. sav.,Kaniukų k.,Dyzelinas,2.239,2026-04-08
Stateta,Prienų r. sav.,Gustaičių k.,Dyzelinas,2.239,2026-04-08
Stateta,Kauno r. sav.,"Erdvės g. 78, Ramučių k.",Dyzelinas,2.239,2026-04-08
Stateta,Panevėžio r. sav.,"Žemdirbių g. 15, Paliūniškio k.",Dyzelinas,2.239,2026-04-08
Stateta,Kupiškio r. sav.,"Panevėžio g. 9, Kupiškis",Dyzelinas,2.239,2026-04-08
Stateta,Kalvarijos sav.,"Turgaus g. 4, Kreivukė",Dyzelinas,2.239,2026-04-08
Stateta,Klaipėdos m. sav.,"Minijos g. 90, Klaipėda",Dyzelinas,2.239,2026-04-08
Stateta,Utenos r. sav.,"Palangos g. 66, Utena",Dyzelinas,2.239,2026-04-08
Apsaga,Šiaulių m. sav.,"Vilniaus g.16, Šiauliai",SND,0.95,2026-04-08
Apsaga,Šiaulių m. sav.,"Pramonės g. 3A, Šiauliai",SND,0.955,2026-04-08
Apsaga,Šiaulių m. sav.,"Nuklono g. 4, Šiauliai",SND,0.95,2026-04-08
Apsaga,Šiaulių m. sav.,"Tilžės g. 223, Šiauliai",SND,0.95,2026-04-08
Apsaga,Šiaulių m. sav.,"V. Bielskio g. 47A, Šiauliai",SND,0.96,2026-04-08
Apsaga,Radviliškio r. sav.,"Beržų g. 19, Baisogalos k.",SND,0.979,2026-04-08
Apsaga,Joniškio r. sav.,Radikių k.,SND,0.965,2026-04-08
Baltic Petroleum,Alytaus m. sav.,"Alytus, Santaikos g. 33",SND,0.979,2026-04-08
Baltic Petroleum,Anykščių r. sav.,"Anykščiai, Mindaugo g. 23",SND,0.849,2026-04-08
Baltic Petroleum,Biržų r. sav.,Valantiškio k.,SND,0.879,2026-04-08
Baltic Petroleum,Druskininkų sav.,"Druskininkai, Gardino g. 79",SND,0.889,2026-04-08
Baltic Petroleum,Druskininkų sav.,"Druskininkai, Leipalingio g. 26",SND,0.949,2026-04-08
Baltic Petroleum,Druskininkų sav.,"Leipalingis, Merkinės g. 37",SND,0.889,2026-04-08
Baltic Petroleum,Jonavos r. sav.,"Spanėnų k., Plento g. 46",SND,0.9,2026-04-08
Baltic Petroleum,Jonavos r. sav.,"Šilų sen., Gudžionių k., Plento g. 24",SND,0.929,2026-04-08
Baltic Petroleum,Jurbarko r. sav.,"Jurbarkas, Muitinės g. 22A",SND,0.9,2026-04-08
Baltic Petroleum,Kaišiadorių r. sav.,"Triliškių k., Kauno pl. 5",SND,0.919,2026-04-08
Baltic Petroleum,Kauno m. sav.,"Kaunas, Chemijos g. 6",SND,0.919,2026-04-08
Baltic Petroleum,Kauno m. sav.,"Kaunas, Jonavos g. 60A",SND,0.929,2026-04-08
Baltic Petroleum,Kauno m. sav.,"Kaunas, Minkovskių g. 132",SND,0.889,2026-04-08
Baltic Petroleum,Kauno m. sav.,"Kaunas, Raudondvario pl. 82",SND,0.889,2026-04-08
Baltic Petroleum,Kauno m. sav.,"Kaunas, Taikos pr. 120",SND,0.919,2026-04-08
Baltic Petroleum,Kauno m. sav.,"Kaunas, Vaidoto g. 153",SND,0.959,2026-04-08
Baltic Petroleum,Kauno r. sav.,"Pagirių k., Marijampolės g. 1",SND,0.949,2026-04-08
Baltic Petroleum,Kauno r. sav.,Jaučiakių k.,SND,0.959,2026-04-08
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Liepų g. 79A",SND,0.939,2026-04-08
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Šilutės pl. 1",SND,0.939,2026-04-08
Baltic Petroleum,Kėdainių r. sav.,"Kėdainiai, J. Basanavičiaus g. 95B",SND,0.909,2026-04-08
Baltic Petroleum,Lazdijų r. sav.,"Lazdijai, Turistų g. 88",SND,0.919,2026-04-08
Baltic Petroleum,Marijampolės sav.,"Marijampolė, P. Armino g. 69",SND,0.919,2026-04-08
Baltic Petroleum,Marijampolės sav.,"Marijampolė, Vasaros g. 15",SND,0.919,2026-04-08
Baltic Petroleum,Marijampolės sav.,Pietarių k. Kauno g. 164,SND,0.919,2026-04-08
Baltic Petroleum,Marijampolės sav.,Pasiekų k.,SND,0.939,2026-04-08
Baltic Petroleum,Mažeikių r. sav.,"Mažeikiai, M. Daukšos g. 17",SND,0.919,2026-04-08
Baltic Petroleum,Mažeikių r. sav.,"Užežerės k., Gardenio g. 39",SND,0.879,2026-04-08
Baltic Petroleum,Molėtų r. sav.,"Molėtai, Vilniaus g.104",SND,0.929,2026-04-08
Baltic Petroleum,Akmenės r. sav.,"N. Akmenė, V. Kudirkos g. 21A",SND,0.9,2026-04-08
Baltic Petroleum,Pakruojo r. sav.,"Pakruojis, Statybininkų g. 28",SND,0.91,2026-04-08
Baltic Petroleum,Palangos sav.,"Palanga, Ganyklų g. 28C",SND,0.909,2026-04-08
Baltic Petroleum,Palangos sav.,"Palanga, Klaipėdos pl. 44",SND,0.919,2026-04-08
Baltic Petroleum,Panevėžio m. sav.,"Panevėžys, Smėlynės g. 169",SND,0.94,2026-04-08
Baltic Petroleum,Panevėžio m. sav.,"Panevėžys, Velžio kelias 74",SND,0.929,2026-04-08
Baltic Petroleum,Plungės r. sav.,"Plateliai,  Ž. Kalvarijos g. 1A",SND,0.879,2026-04-08
Baltic Petroleum,Klaipėdos r. sav.,"Priekulė, Klaipėdos g. 61",SND,0.97,2026-04-08
Baltic Petroleum,Prienų r. sav.,"Prienai, Vilniaus g. 3A",SND,0.949,2026-04-08
Baltic Petroleum,Prienų r. sav.,Veiverių k.,SND,0.94,2026-04-08
Baltic Petroleum,Radviliškio r. sav.,Užuovėjos k.,SND,0.87,2026-04-08
Baltic Petroleum,Radviliškio r. sav.,"Radviliškis, Miško g. 64",SND,0.9,2026-04-08
Baltic Petroleum,Radviliškio r. sav.,"Radviliškis, Šiaulių g. 1A",SND,0.9,2026-04-08
Baltic Petroleum,Raseinių r. sav.,"Raseiniai, Vilniaus g. 30",SND,0.9,2026-04-08
Baltic Petroleum,Raseinių r. sav.,Kalnujų k. 1,SND,0.889,2026-04-08
Baltic Petroleum,Rokiškio r. sav.,"Pandėlio k., Elektrinės g. 1",SND,0.929,2026-04-08
Baltic Petroleum,Telšių r. sav.,"Telšiai, Šiaulių pl. 12",SND,0.919,2026-04-08
Baltic Petroleum,Telšių r. sav.,"Ožtakių k., Dariaus ir Girėno g. 77",SND,0.899,2026-04-08
Baltic Petroleum,Trakų r. sav.,"Trakai, Vilniaus g. 33",SND,0.969,2026-04-08
Baltic Petroleum,Ukmergės r. sav.,"Ukmergė, Kauno g. 49",SND,0.869,2026-04-08
Baltic Petroleum,Utenos r. sav.,"Utena, Basanavičiaus g. 1B",SND,0.929,2026-04-08
Baltic Petroleum,Varėnos r. sav.,"Varėna, Čiurlionio g. 63",SND,0.989,2026-04-08
Baltic Petroleum,Varėnos r. sav.,"Merkinė, Vilniaus g. 87",SND,0.879,2026-04-08
Baltic Petroleum,Varėnos r. sav.,"Senoji Varėna, Vilniaus g. 6A",SND,0.989,2026-04-08
Baltic Petroleum,Vilniaus r. sav.,Vilkaraisčio k.,SND,0.91,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Antakalnio g. 128",SND,0.929,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Gerosios Vilties g. 33",SND,0.959,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,Vilnius  Kalvarijų g. 161A,SND,0.929,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Metalo g. 4B",SND,0.919,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Molėtų pl. 27A",SND,0.939,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Rinktinės g. 59",SND,0.949,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, S. Batoro g. 15",SND,0.919,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Savanorių pr. 121",SND,0.909,2026-04-08
Baltic Petroleum,Šakių r. sav.,"Šakiai, Sodų g. 1",SND,0.88,2026-04-08
Baltic Petroleum,Šalčininkų r. sav.,"Šalčininkai, Vilniaus g. 5A",SND,0.949,2026-04-08
Baltic Petroleum,Šilalės r. sav.,"Šilalė, Rytinio Kelio g. 2",SND,0.909,2026-04-08
Baltic Petroleum,Šilutės r. sav.,"Šilutė, Klaipėdos g. 4A",SND,0.939,2026-04-08
Baltic Petroleum,Širvintų r. sav.,"Širvintos, Musninkų g. 21",SND,0.949,2026-04-08
Baltic Petroleum,Rietavo sav.,"Rietavas, Dariaus ir Girėno g. 19",SND,0.9,2026-04-08
Baltic Petroleum,Jonavos r. sav.,"Jonava, Žemaitės g. 1",SND,0.909,2026-04-08
Baltic Petroleum,Vilniaus r. sav.,Užubalių k. Senasis Ukmergės kelias 4,SND,0.949,2026-04-08
Baltic Petroleum,Alytaus r. sav.,Likiškėlių k.,SND,0.939,2026-04-08
Baltic Petroleum,Šiaulių m. sav.,"Šiauliai, Kupiškio g. 4",SND,0.9,2026-04-08
Baltic Petroleum,Joniškio r. sav.,"Joniškis, Vilniaus g. 72",SND,0.889,2026-04-08
Baltic Petroleum,Vilniaus r. sav.,"Grigaičiai, Pavilnės g.",SND,0.919,2026-04-08
Baltic Petroleum,Kauno r. sav.,"Ringaudų k., Gėlių g. 1A",SND,0.939,2026-04-08
Baltic Petroleum,Zarasų r. sav.,"Sarakiškių k., Vytauto g. 61",SND,0.909,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,Visalaukio g. 2,SND,0.929,2026-04-08
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Tilžės g. 90",SND,0.939,2026-04-08
Baltic Petroleum,Jurbarko r. sav.,"Klišių k., Pievų g. 2",SND,0.9,2026-04-08
Baltic Petroleum,Kupiškio r. sav.,"Noriūnų k., Parko g. 3A",SND,0.899,2026-04-08
Baltic Petroleum,Tauragės r. sav.,"Taurų k., Tilžės pl. 36",SND,0.94,2026-04-08
Baltic Petroleum,Skuodo r. sav.,"Skuodas, Vytauto g. 22",SND,0.9,2026-04-08
Baltic Petroleum,Raseinių r. sav.,"Girkalnio k., Žemaičių g. 39",SND,0.91,2026-04-08
Baltic Petroleum,Šilalės r. sav.,Bučių k.,SND,0.93,2026-04-08
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Zujūnų g. 2A",SND,0.949,2026-04-08
Baltic Petroleum,Klaipėdos r. sav.,"Gargždai, Dariaus ir Girėno g. 10",SND,0.929,2026-04-08
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 2A, Vilnius",SND,1.019,2026-04-08
Circle K,Vilniaus m. sav.,"Baltupio g. 10, Vilnius",SND,0.959,2026-04-08
Circle K,Vilniaus m. sav.,"A. P. Kavoliuko g. 32A, Vilnius",SND,0.959,2026-04-08
Circle K,Vilniaus m. sav.,"Kareivių g. 13, Vilnius",SND,0.999,2026-04-08
Circle K,Vilniaus m. sav.,"Laisvės pr. 43C, Vilnius",SND,0.959,2026-04-08
Circle K,Vilniaus m. sav.,"J. Tiškevičiaus g. 24, Vilnius",SND,0.989,2026-04-08
Circle K,Vilniaus m. sav.,"Eišiškių pl. 11, Vilnius",SND,0.959,2026-04-08
Circle K,Kauno r. sav.,"Baltijos g. 1, Mastaičių k.",SND,0.999,2026-04-08
Circle K,Kauno m. sav.,"Raudondvario pl. 107A, Kaunas",SND,0.959,2026-04-08
Circle K,Vilniaus r. sav.,"Sudervės g. 2G, Avižienių k.",SND,0.959,2026-04-08
Circle K,Kauno m. sav.,"R. Kalantos g. 159, Kaunas",SND,0.989,2026-04-08
Circle K,Alytaus m. sav.,"Naujoji g. 120, Alytus",SND,1.0,2026-04-08
Circle K,Šiaulių m. sav.,"Dubijos g. 20A, Šiauliai",SND,0.959,2026-04-08
Circle K,Vilniaus m. sav.,"Talino g. 2B, Vilnius",SND,1.029,2026-04-08
Circle K,Elektrėnų sav.,"Sabališkių g. 1F, Elektrėnai",SND,0.999,2026-04-08
Circle K,Utenos r. sav.,"J. Basanavičiaus g. 108a, Utena",SND,0.959,2026-04-08
Circle K,Panevėžio r. sav.,"Baltijos Kelio g. 33, Ūtos k.",SND,1.039,2026-04-08
Circle K,Palangos sav.,"Kretingos g. 56, Palanga",SND,0.989,2026-04-08
Circle K,Šiaulių r. sav.,"Plento g. 1, Kuršėnai",SND,0.999,2026-04-08
Circle K,Klaipėdos m. sav.,"Minijos g. 90, Klaipėda",SND,1.009,2026-04-08
Circle K,Marijampolės sav.,"Kauno g. 130, Marijampolė",SND,1.009,2026-04-08
Circle K,Alytaus m. sav.,"Rūtų g. 2B, Alytus",SND,0.959,2026-04-08
Circle K,Druskininkų sav.,"M. K. Čiurlionio g. 113, Druskininkai",SND,0.929,2026-04-08
Circle K,Panevėžio m. sav.,"J. Basanavičiaus g. 63, Panevėžys",SND,0.959,2026-04-08
Circle K,Panevėžio m. sav.,"Parko g. 7A, Panevėžys",SND,0.969,2026-04-08
Circle K,Ukmergės r. sav.,"Ežero g. 7, Kurėnų k.",SND,1.029,2026-04-08
Circle K,Telšių r. sav.,"Luokės g. 70, Telšiai",SND,0.959,2026-04-08
Circle K,Šilutės r. sav.,"Cintjoniškių g. 15, Šilutė",SND,0.959,2026-04-08
Circle K,Varėnos r. sav.,"Savanorių g. 5, Varėna",SND,0.999,2026-04-08
Circle K,Mažeikių r. sav.,"Žemaitijos g. 57, Mažeikiai",SND,0.979,2026-04-08
Circle K,Joniškio r. sav.,"Sidabros g. 2A, Satkūnų k.",SND,0.959,2026-04-08
Circle K,Rokiškio r. sav.,"Respublikos g. 111A, Rokiškis",SND,0.959,2026-04-08
Circle K,Jonavos r. sav.,"Vasario 16-osios g. 33, Jonava",SND,0.959,2026-04-08
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 39, Vilnius",SND,0.959,2026-04-08
Circle K,Kretingos r. sav.,"Klaipėdos g. 155, Kretinga",SND,0.959,2026-04-08
Circle K,Vilniaus m. sav.,"Prūsų g. 26 A, Vilnius",SND,1.019,2026-04-08
Circle K,Radviliškio r. sav.,"Gedimino g. 42B, Radviliškis",SND,0.96,2026-04-08
Circle K,Tauragės r. sav.,"Gedimino g. 47, Tauragė",SND,0.959,2026-04-08
Circle K,Panevėžio r. sav.,"Panevėžio aplinkl. 20, Šilagalio k.",SND,0.999,2026-04-08
Circle K,Kauno m. sav.,"Vakarinis aplinkkelis 10, Kaunas",SND,0.979,2026-04-08
Circle K,Kauno m. sav.,"Žemaičių pl. 19, Kaunas",SND,0.959,2026-04-08
Circle K,Šilalės r. sav.,"Dvaro g. 3, Košių II k.",SND,1.029,2026-04-08
Circle K,Klaipėdos r. sav.,"Vilniaus pl. 21, Jakų k.",SND,1.01,2026-04-08
Circle K,Biržų r. sav.,"Kilučių g. 93, Biržai",SND,0.949,2026-04-08
Circle K,Kauno m. sav.,"Briedžių takas 6B, Kaunas",SND,0.999,2026-04-08
Circle K,Trakų r. sav.,"Didžiulio g. 5, Dėdeliškių k.",SND,1.029,2026-04-08
Circle K,Utenos r. sav.,"J. Basanavičiaus g. 3, Utena",SND,0.999,2026-04-08
Circle K,Lazdijų r. sav.,Nekrūnų k. 1,SND,0.969,2026-04-08
Circle K,Vilkaviškio r. sav.,"Vilkaviškio g. 10, Serdokų k.",SND,0.959,2026-04-08
Circle K,Klaipėdos m. sav.,"Taikos pr. 112A, Klaipėda",SND,0.97,2026-04-08
Circle K,Klaipėdos m. sav.,"Vilniaus pl. 1A, Klaipėda",SND,0.959,2026-04-08
Circle K,Raseinių r. sav.,Pikelių k. 1,SND,1.029,2026-04-08
Circle K,Vilniaus m. sav.,"Savanorių pr. 118, Vilnius",SND,0.979,2026-04-08
Circle K,Vilniaus m. sav.,"P. Žadeikos g. 1a, Vilnius",SND,0.999,2026-04-08
Circle K,Vilniaus m. sav.,"Savanorių pr. 119A, Vilnius",SND,0.979,2026-04-08
Circle K,Vilniaus m. sav.,"Kareivių g. 3, Vilnius",SND,0.979,2026-04-08
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 4, Vilnius",SND,0.959,2026-04-08
Circle K,Kauno m. sav.,"Savanorių pr. 404B, Kaunas",SND,0.989,2026-04-08
Circle K,Kauno m. sav.,"Sukilėlių pr. 120, Kaunas",SND,0.95,2026-04-08
Circle K,Kauno m. sav.,"K. Baršausko g. 57, Kaunas",SND,0.959,2026-04-08
Circle K,Kauno m. sav.,"Jonavos g. 38, Kaunas",SND,0.95,2026-04-08
Circle K,Šiaulių m. sav.,"Tilžės g. 25, Šiauliai",SND,0.959,2026-04-08
Circle K,Klaipėdos m. sav.,"Tilžės g. 56A, Klaipėda",SND,0.999,2026-04-08
Gelvybė,Šakių r. sav.,"V. Kudirkos g. 11D, Šakiai",SND,0.88,2026-04-08
Gelvybė,Jurbarko r. sav.,"Muitinės g. 32, Jurbarkas",SND,0.9,2026-04-08
Gelvybė,Jurbarko r. sav.,"Knygnešių g. 9, Jurbarkas",SND,0.9,2026-04-08
Gelvybė,Kėdainių r. sav.,"Aristavos g. 4, Aristava",SND,0.929,2026-04-08
Gelvybė,Šakių r. sav.,"Sūduvos g. 3, Kiduliai",SND,0.9,2026-04-08
Gelvybė,Šakių r. sav.,"Kauno g. 50, Girėnai",SND,0.88,2026-04-08
Gelvybė,Vilkaviškio r. sav.,"Marijampolės g. 8, Rūdos k.",SND,0.92,2026-04-08
Gelvybė,Jurbarko r. sav.,"S. Daukanto g. 66, Jurbarkas",SND,0.9,2026-04-08
Jozita,Vilniaus m. sav.,"Vilnius, Ukmergės g. 130",SND,0.92,2026-04-08
